time,date,message,package_id
11:53:03.0,2023-02-07,Destination Found,62505170
11:53:08.8,2023-02-07,PackageDelivered,62505170
11:53:14.7,2023-02-07,BarcodeRead,231760450
11:53:22.0,2023-02-07,PackageAppeared,1662123565
11:53:24.0,2023-02-07,Destination Found,1492687
11:53:29.9,2023-02-07,PackageDelivered,1492687
11:53:34.1,2023-02-07,BarcodeRead,1905990791
11:53:41.1,2023-02-07,PackageAppeared,1363958434
11:53:43.4,2023-02-07,Destination Found,231760450
11:53:49.5,2023-02-07,PackageDelivered,231760450
11:53:54.5,2023-02-07,BarcodeRead,1662123565
11:54:01.0,2023-02-07,PackageAppeared,1065432844
11:54:03.8,2023-02-07,Destination Found,1905990791
11:54:09.6,2023-02-07,PackageDelivered,1905990791
11:54:13.7,2023-02-07,BarcodeRead,1363958434
11:54:21.0,2023-02-07,PackageAppeared,1081886957
11:54:26.0,2023-02-07,Destination Found,1662123565
11:54:28.8,2023-02-07,PackageDelivered,1662123565
11:54:33.6,2023-02-07,BarcodeRead,1065432844
11:54:41.6,2023-02-07,PackageAppeared,1376185346
11:54:43.0,2023-02-07,Destination Found,1363958434
11:54:49.0,2023-02-07,PackageDelivered,1363958434
11:54:55.0,2023-02-07,BarcodeRead,1081886957
11:55:03.0,2023-02-07,PackageAppeared,439938172
11:55:04.8,2023-02-07,Destination Found,1065432844
11:55:10.7,2023-02-07,PackageDelivered,1065432844
11:55:15.2,2023-02-07,BarcodeRead,1376185346
11:55:22.5,2023-02-07,PackageAppeared,138627217
11:55:24.8,2023-02-07,Destination Found,1081886957
11:55:30.6,2023-02-07,PackageDelivered,1081886957
11:55:35.2,2023-02-07,BarcodeRead,439938172
11:55:41.8,2023-02-07,PackageAppeared,1692139969
11:55:44.2,2023-02-07,Destination Found,1376185346
11:55:50.2,2023-02-07,PackageDelivered,1376185346
11:55:56.2,2023-02-07,BarcodeRead,138627217
11:56:03.7,2023-02-07,PackageAppeared,793978479
11:56:04.2,2023-02-07,Destination Found,439938172
11:56:11.2,2023-02-07,PackageDelivered,439938172
11:56:15.3,2023-02-07,BarcodeRead,1692139969
11:56:23.1,2023-02-07,PackageAppeared,1100565243
11:56:24.8,2023-02-07,Destination Found,138627217
11:56:30.7,2023-02-07,PackageDelivered,138627217
11:56:36.0,2023-02-07,BarcodeRead,793978479
11:56:42.1,2023-02-07,PackageAppeared,283503289
11:56:48.5,2023-02-07,PackageStopped,1692139969
11:56:49.0,2023-02-07,Destination Found,1692139969
11:56:51.1,2023-02-07,PackageDelivered,1692139969
11:56:55.0,2023-02-07,BarcodeRead,1100565243
11:57:01.8,2023-02-07,PackageAppeared,1825809047
11:57:03.6,2023-02-07,Destination Found,793978479
11:57:10.2,2023-02-07,PackageDelivered,793978479
11:57:14.1,2023-02-07,BarcodeRead,283503289
11:57:21.3,2023-02-07,PackageAppeared,1586300426
11:57:22.0,2023-02-07,Destination Found,1100565243
11:57:29.1,2023-02-07,PackageDelivered,1100565243
11:57:34.1,2023-02-07,BarcodeRead,1825809047
11:57:43.0,2023-02-07,Destination Found,283503289
11:57:48.7,2023-02-07,PackageDelivered,283503289
11:57:54.7,2023-02-07,BarcodeRead,1586300426
11:58:03.4,2023-02-07,Destination Found,1825809047
11:58:04.2,2023-02-07,PackageAppeared,776541092
11:58:09.5,2023-02-07,PackageDelivered,1825809047
11:58:17.2,2023-02-07,BarcodeRead,776541092
11:58:20.2,2023-02-07,PackageAppeared,1015459871
11:58:28.0,2023-02-07,PackageStopped,1586300426
11:58:30.0,2023-02-07,Destination Found,1586300426
11:58:31.7,2023-02-07,PackageDelivered,1586300426
11:58:39.3,2023-02-07,BarcodeRead,1015459871
11:58:42.3,2023-02-07,PackageAppeared,870985921
11:58:45.0,2023-02-07,Destination Found,776541092
11:58:51.4,2023-02-07,PackageDelivered,776541092
11:58:59.0,2023-02-07,BarcodeRead,870985921
11:59:02.1,2023-02-07,PackageAppeared,632788060
11:59:09.9,2023-02-07,PackageStopped,1015459871
11:59:10.0,2023-02-07,Destination Found,1015459871
11:59:11.7,2023-02-07,PackageDelivered,1015459871
11:59:20.1,2023-02-07,BarcodeRead,632788060
11:59:23.5,2023-02-07,PackageAppeared,1738704470
11:59:26.0,2023-02-07,Destination Found,870985921
11:59:32.5,2023-02-07,PackageDelivered,870985921
11:59:40.2,2023-02-07,BarcodeRead,1738704470
11:59:42.8,2023-02-07,PackageAppeared,1976312489
11:59:46.6,2023-02-07,Destination Found,632788060
11:59:51.8,2023-02-07,PackageDelivered,632788060
12:00:01.4,2023-02-07,BarcodeRead,1976312489
12:00:04.9,2023-02-07,PackageAppeared,537130790
12:00:11.4,2023-02-07,Destination Found,1738704470
12:00:13.5,2023-02-07,PackageDelivered,1738704470
12:00:21.5,2023-02-07,BarcodeRead,537130790
12:00:23.4,2023-02-07,PackageAppeared,1521052488
12:00:27.0,2023-02-07,Destination Found,1976312489
12:00:32.8,2023-02-07,PackageDelivered,1976312489
12:00:40.5,2023-02-07,BarcodeRead,1521052488
12:00:43.3,2023-02-07,PackageAppeared,1267387659
12:00:46.5,2023-02-07,PackageAppeared,1006043054
12:00:46.8,2023-02-07,Destination Found,537130790
12:00:52.3,2023-02-07,PackageDelivered,537130790
12:00:53.9,2023-02-07,PackageLost,1006043054
12:01:06.1,2023-02-07,BarcodeRead,1267387659
12:01:08.6,2023-02-07,PackageAppeared,43110193
12:01:11.2,2023-02-07,Destination Searching,1521052488
12:01:16.0,2023-02-07,PackageStopped,1521052488
12:01:21.4,2023-02-07,PackageDumped,1521052488
12:01:29.1,2023-02-07,BarcodeRead,43110193
12:01:32.1,2023-02-07,PackageAppeared,30363064
12:01:35.4,2023-02-07,Destination Searching,1267387659
12:01:39.7,2023-02-07,PackageStopped,1267387659
12:01:43.9,2023-02-07,PackageDumped,1267387659
12:01:51.5,2023-02-07,BarcodeRead,30363064
12:01:54.6,2023-02-07,PackageAppeared,1276333600
12:01:57.8,2023-02-07,Destination Found,43110193
12:02:03.6,2023-02-07,PackageDelivered,43110193
12:02:11.8,2023-02-07,BarcodeRead,1276333600
12:02:14.2,2023-02-07,PackageAppeared,567638417
12:02:17.8,2023-02-07,Destination Found,30363064
12:02:23.7,2023-02-07,PackageDelivered,30363064
12:02:32.3,2023-02-07,BarcodeRead,567638417
12:02:35.7,2023-02-07,PackageAppeared,259516681
12:02:41.6,2023-02-07,Destination Found,1276333600
12:02:44.7,2023-02-07,PackageDelivered,1276333600
12:02:53.4,2023-02-07,BarcodeRead,259516681
12:02:56.8,2023-02-07,PackageAppeared,900735322
12:02:59.2,2023-02-07,Destination Found,567638417
